id	label	doi	year	first_author	weight	x	y	cluster	source
W1964169670	Taking the next step: cortical contributions to the control of locomotion	10.1016/j.conb.2015.01.011	2015	Drew	220	0.500231	0.498672	2	rest383
W1973220634	Dephasing and Bursting in Coupled Neural Oscillators	10.1103/physrevlett.75.3190	1995	Han	406	0.516488	0.487808	6	task5import
W3153926781	Learning to stop: a unifying principle for legged locomotion in varying environments	10.1098/rsos.210223	2021	George Thuruthel	4	0.520822	0.525295	1	task5import
W1941846571	Initiating or Blocking Locomotion in Spinal Cats by Applying Noradrenergic Drugs to Restricted Lumbar Spinal Segments	10.1523/jneurosci.20-22-08577.2000	2000	Marcoux	97	0.498254	0.503503	4	rest383
W2972514463	Current Principles of Motor Control, with Special Reference to Vertebrate Locomotion	10.1152/physrev.00015.2019	2020	Grillner	598	0.500779	0.502671	2	originals99
W2215279830	Neuromechanical model of praying mantis explores the role of descending commands in pre-strike pivots.	10.1088/1748-3190/10/6/065005	2015	Szczecinski	10	0.510722	0.504898	1	demo50
W2154088722	Positive force feedback in human walking: Positive force feedback in human walking	10.1113/jphysiol.2007.130088	2007	Grey	112	0.503947	0.506785	3	task5import
W3169823237	Unusual Quadrupedal Locomotion in Rat during Recovery from Lumbar Spinal Blockade of 5-HT7 Receptors.	10.3390/ijms22116007	2021	Sławińska	9	0.498219	0.501537	2	rest383
W4401720836	Sensory feedback and central neuronal interactions in mouse locomotion	10.1098/rsos.240207	2024	Molkov	8	0.502344	0.502285	2	digest20
W1986253312	Structural Model of the Muscle Spindle	10.1114/1.1433488	2002	Lin	57	0.504102	0.495173	6	task5import
W2498897253	The gust-mitigating potential of flapping wings	10.1088/1748-3190/11/4/046010	2016	Fisher	33	0.663035	0.367778	12	task5import
W1537577120	Sensor-rich feedback control: a new paradigm for flight control inspired by insect agility	10.1109/mim.2004.1337909	2004	Zbikowski	28	0.358518	0.411199	8	task5import
W1558997170	Ionic conductances underlying the activity of interneurons that control heartbeat in the medicinal leech	10.1523/jneurosci.07-12-03945.1987	1987	Arbas	74	0.507798	0.493932	1	task5import
W2088383474	Exercise, music, and the brain: Is there a central pattern generator?	10.1080/02640414.2010.507252	2010	Schneider	77	0.495515	0.509240	7	task5import
W2139765216	Maneuvers during legged locomotion	10.1063/1.3143031	2009	Jindrich	60	0.514592	0.513928	1	task5import
W2990916200	A neuromechanical model exploring the role of the common inhibitor motor neuron in insect locomotion.	10.1007/s00422-019-00811-y	2020	Naris	10	0.511706	0.501774	1	rest383
W2068781259	Biologically inspired gait transition control for a quadruped walking robot	10.1007/s10514-015-9433-4	2015	Koo	22	0.507166	0.487611	1	task5import
W2143289029	Contribution of stretch reflexes to locomotor control: a modeling study	10.1007/s00422-003-0449-z	2004	Yakovenko	133	0.504067	0.504630	6	rest383
W2127608059	Organization of left-right coordination of neuronal activity in the mammalian spinal cord: Insights from computational m	10.1113/jp270121	2015	Shevtsova	120	0.499863	0.500621	2	originals99
W2057964765	Dynamic Stability of Open-Loop Hopping	10.1115/1.2718237	2006	Cham	27	0.511640	0.531874	5	task5import
W2789557863	Influence of Brain Stem on Axial and Hindlimb Spinal Locomotor Rhythm Generating Circuits of the Neonatal Mouse.	10.3389/fnins.2018.00053	2018	Jean-Xavier	13	0.495646	0.500314	2	rest383
W2496064873	Locomotor Control: From Spring-like Reactions of Muscles to Neural Prediction	10.1201/9781420038705.ch6	2001	Yakovenko	21	0.504541	0.504643	3	rest383
W2035902012	Performance of a model for a local neuron population	10.1007/bf00337367	1978	Zetterberg	142	0.524325	0.493407	1	task5import
W3034119839	Two-Level Model of Mammalian Locomotor CPG	10.1007/978-1-4614-7320-6_49-2	2013	Shevtsova	2	0.502384	0.503828	3	rest383
W1981932940	Positive force feedback in bouncing gaits?	10.1098/rspb.2003.2454	2003	Geyer	254	0.505774	0.506242	1	originals99
W2037014012	Physiologically based controller for generating overground locomotion using functional electrical stimulation.	10.1152/jn.01177.2006	2007	Guevremont	33	0.503237	0.502709	7	rest383
W2133240073	Mid-Lumbar Segments Are Needed for the Expression of Locomotion in Chronic Spinal Cats	10.1152/jn.00909.2004	2005	Langlet	77	0.497890	0.502962	4	rest383
W1549689122	Review and perspective: neuromechanical considerations for predicting muscle activation patterns for movement	10.1002/cnm.2485	2012	Ting	81	0.507245	0.508246	5	task5import
W2135091797	Dopamine modulation of transient potassium current evokes phase shifts in a central pattern generator network	10.1523/jneurosci.15-01-00342.1995	1995	Harris-Warrick	172	0.501962	0.495967	7	task5import
W2108816955	Force and motion management in legged locomotion	10.1109/jra.1986.1087060	1986	Waldron	124	0.731899	0.942983		task5import
W4407273380	A simple network of proprioceptive reflexes can produce a variety of bipedal gaits	10.1101/2025.02.05.636668	2025	Bunz	2	0.503553	0.499114	1	task5import
W2118812444	Kinematic and behavioral evidence for a distinction between trotting and ambling gaits in the cockroach Blaberus discoid	10.1242/jeb.056481	2011	Bender	91	0.511599	0.505076	1	rest383
W3116521705	Kinematic and Kinetic Analysis of a Biomechanical Model of Rat Hind Limb with Biarticular Muscles	10.1007/978-3-030-64313-3_7	2020	Deng	2	0.510084	0.501588	1	rest383
W4322622077	Spinal Interneurons: Diversity and Connectivity in Motor Control	10.1146/annurev-neuro-083122-025325	2023	Sengupta	58	0.498909	0.499401	2	demo50
W4386223467	Lumbar V3 interneurons provide direct excitatory synaptic input onto thoracic sympathetic preganglionic neurons, linking	10.3389/fncir.2023.1235181	2023	Chacon	10	0.496948	0.498263	2	digest20
nodoi:recEHAlX6s2Ay8Zsi	Control of a hexapod robot using a biologically inspired neural network		1993	Quinn	0	0.709707	0.953912		task5import
W1938011084	Development and Flight Testing of a Turbulence Mitigation System for Micro Air Vehicles	10.1002/rob.21626	2016	Mohamed	61	0.361290	0.410562	8	task5import
W1983036140	Non-linear stimulus-response behavior of the human stance control system is predicted by optimization of a system with s	10.1007/s10827-010-0291-y	2010	Kooij	168	0.514851	0.516076	5	task5import
W4310559180	Identified interneurons contributing to locomotion in mammals	10.1016/b978-0-12-819260-3.00009-3	2023	Li	0	0.500307	0.500614	2	demo50
nodoi:recEZ3lmr5vzzWXac	Tactile Sensing in Insects		2014	Dürr	0	0.687001	0.963730		task5import
nodoi:recEfpqUr9aBwNnv4	Control of walking and running by means of electric stimulation of the midbrain		1966	Shik	0	0.663837	0.972414		demo50
W2157624598	A Piecewise-Linear Approximation of the Canonical Spring-Loaded Inverted Pendulum Model of Legged Locomotion	10.1115/1.4029664	2016	Shen	5	0.518568	0.522800	1	task5import
W1563240732	Contribution of morphology and membrane resistance to integration of fast synaptic signals in two thalamic cell types	10.1113/jphysiol.2006.113043	2006	Perreault	19	0.515923	0.487473	6	demo50
W2400517300	Computing Motion Dependent Afferent Activity During Cat Locomotion Using a Forward Dynamics Musculoskeletal Model	10.1007/978-1-4939-3267-2_10	2016	Prilutsky	23	0.503948	0.502590	6	rest383
W1980926246	Sophisticated spinal contributions to motor control	10.1016/s0166-2236(03)00073-0	2003	Poppele	135	0.503197	0.508452	3	originals99
W1969456244	A review of the integrate-and-fire neuron model: II. Inhomogeneous synaptic input and network properties	10.1007/s00422-006-0082-8	2006	Burkitt	316	0.521831	0.494811	1	task5import
W2061934921	Biologically inspired approaches to robotics: what can we learn from insects?	10.1145/245108.245118	1997	Beer	213	0.513456	0.503252	1	rest383
W3017594186	Decentralized control of insect walking: A simple neural network explains a wide range of behavioral and neurophysiologi	10.1371/journal.pcbi.1007804	2020	Schilling	63	0.509703	0.503448	1	originals99
W2129994037	Paradoxical muscle movement in human standing	10.1113/jphysiol.2004.062398	2004	Loram	176	0.507220	0.512518	5	task5import
W1982508615	Neurobiological Bases of Rhythmic Motor Acts in Vertebrates	10.1126/science.3975635	1985	Grillner	1085	0.502737	0.502679	7	rest383
W2789908914	Intralimb and Interlimb Cutaneous Reflexes during Locomotion in the Intact Cat	10.1523/jneurosci.3288-17.2018	2018	Hurteau	45	0.498287	0.505592	4	originals99
W2042367063	Maintenance of Lateral Stability During Standing and Walking in the Cat	10.1152/jn.90934.2008	2009	Karayannidou	39	0.502053	0.509686	4	task5import
W2052210110	The case for and against muscle synergies.	10.1016/j.conb.2009.09.002	2009	Tresch	584	0.505392	0.506371	5	rest383
W1967798839	The contribution of a central pattern generator in a reflex-based neuromuscular model	10.3389/fnhum.2014.00371	2014	Dzeladini	141	0.504713	0.501527	1	task5import
W2124834326	Mathematical Models of Proprioceptors. I. Control and Transduction in the Muscle Spindle	10.1152/jn.00868.2005	2006	Mileusnic	215	0.504641	0.498344	6	task5import
W1999104896	Sensory feedback in cockroach locomotion: current knowledge and open questions	10.1007/s00359-014-0968-1	2015	Ayali	49	0.508458	0.506048	1	originals99
W2095634498	Self-adapting humanoid locomotion using a neural oscillator network	10.1109/iros.2007.4399498	2007	Yang	14	0.513865	0.505855	1	task5import
W4388212889	Sensory Feedback and Central Neuronal Interactions in Mouse Locomotion	10.1101/2023.10.31.564886	2023	Molkov	2	0.502402	0.502420	2	rest383
W4380987082	Spinal Sensorimotor Circuits Play a Prominent Role in Hindlimb Locomotor Recovery after Staggered Thoracic Lateral Hemis	10.1523/eneuro.0191-23.2023	2023	Audet	19	0.497429	0.503569	4	task5import
W2120261865	Neural Adaptation in the Generation of Rhythmic Behavior	10.1146/annurev.physiol.62.1.723	2000	Pearson	257	0.502877	0.504586	3	rest383
W2069091115	The role of the motor cortex in the control of accuracy of locomotor movements in the cat.	10.1113/jphysiol.1993.sp019498	1993	Beloozerova	239	0.502597	0.500779	4	demo50
W2028415328	Influence of Large-Scale Freestream Turbulence on the Performance of a Thin Airfoil	10.2514/1.j051640	2012	Ravi	28	0.664774	0.363957	12	task5import
W2032957079	Phase-dependent modulation of primary afferent depolarization in single cutaneous primary afferents evoked by peripheral	10.1016/0006-8993(90)90334-8	1990	Gossard	82	0.499970	0.506677	4	rest383
W2168741747	Subject-Specific Muscle Synergies in Human Balance Control Are Consistent Across Different Biomechanical Contexts	10.1152/jn.00960.2009	2010	Torres-Oviedo	307	0.509349	0.509033	5	task5import
W4280567878	Ipsilateral and Contralateral Interactions in Spinal Locomotor Circuits Mediated by V1 Neurons: Insights from Computatio	10.3390/ijms23105541	2022	Shevtsova	22	0.499969	0.499596	2	originals99
W2131868577	Central pattern generator for swimming in <i>Melibe</i>	10.1242/jeb.01500	2005	Thompson	41	0.507412	0.496656	1	task5import
W3100392170	Extending the Functional Subnetwork Approach to a Generalized Linear Integrate-and-Fire Neuron Model.	10.3389/fnbot.2020.577804	2020	Szczecinski	12	0.513411	0.500863	1	rest383
W2078111946	Aerodynamic Sensing for a Fixed Wing UAS Operating at High Angles of Attack	10.2514/6.2012-4416	2012	Yeo	21	0.360613	0.408896	8	task5import
W2143869343	Parallel reflex pathways from flexor muscle afferents evoking resetting and flexion enhancement during fictive locomotio	10.1113/jphysiol.2005.095505	2005	Stecina	67	0.500642	0.504313	3	demo50
W2091280544	Deletions of Rhythmic Motoneuron Activity During Fictive Locomotion and Scratch Provide Clues to the Organization of the	10.1152/jn.00216.2005	2005	Lafrenière-Roula	237	0.501646	0.501711	2	demo50
W1538485117	The central pattern generator for forelimb locomotion in the cat.	10.1016/s0079-6123(03)43011-2	2004	Yamaguchi	40	0.496060	0.503895	4	rest383
W2098906827	Predictive and reactive tuning of the locomotor CPG	10.1093/icb/icm065	2007	Procházka	26	0.504624	0.502521	6	demo50
W2478562489	Neuronal Control of LocomotionFrom Mollusc to Man	10.1093/acprof:oso/9780198524052.001.0001	1999	Orlovsky	484	0.504124	0.502131	1	rest383
W2002015872	Measured motion: searching for simplicity in spinal locomotor networks.	10.1016/j.conb.2009.10.011	2009	Grillner	391	0.500362	0.501143	2	rest383
W2412861923	Control of Cat Walking and Paw-Shake by a Multifunctional Central Pattern Generator	10.1007/978-1-4939-3267-2_12	2016	Bondy	11	0.505275	0.501754	4	rest383
W2133970449	Mechanics of slope walking in the cat: quantification of muscle load, length change, and ankle extensor EMG patterns.	10.1152/jn.01300.2004	2006	Gregor	117	0.503316	0.505293	3	rest383
W2125575549	Balance responses to lateral perturbations in human treadmill walking	10.1242/jeb.042572	2010	Hof	282	0.502865	0.517962	5	task5import
W1978102433	High speed trot-running: Implementation of a hierarchical controller using proprioceptive impedance control on the MIT C	10.1177/0278364914532150	2014	Hyun	270	0.512380	0.514332	1	task5import
W2017648441	Leg Coordination Mechanisms in the Stick Insect Applied to Hexapod Robot Locomotion	10.1177/105971239300100404	1993	Espenschied	84	0.512258	0.503181	1	originals99
W2131835145	A controller for continuous wave peristaltic locomotion	10.1109/iros.2011.6094954	2011	Boxerbaum	19	0.510984	0.498230	1	demo50
W4379512377	Rare phenomena of central rhythm and pattern generation in a case of complete spinal cord injury	10.1038/s41467-023-39034-y	2023	Minassian	18	0.499002	0.501543	2	rest383
W2140497618	Assessing sensory function in locomotor systems using neuro-mechanical simulations	10.1016/j.tins.2006.08.007	2006	Pearson	132	0.505436	0.503470	1	originals99
W1975624800	Mechanical models for insect locomotion: dynamics and stability in the horizontal plane - II. Application	10.1007/s004220000180	2000	Schmitt	109	0.515162	0.512786	1	task5import
W2466671176	Mechanical entrainment of fictive locomotion in the decerebrate cat.	10.1152/jn.1994.71.6.2074	1994	Kriellaars	285	0.501863	0.503540	3	rest383
W4385237800	Spinal control of locomotion before and after spinal cord injury	10.1016/j.expneurol.2023.114496	2023	Danner	23	0.497607	0.499468	2	digest20
nodoi:recHvBzfe0ynV9oj6	LOCOMOTION CHARACTERIZATION OF DCC AND NCK2 MUTANT MICE		2019	Li	0	0.640272	0.979941		task5import
W2135120142	Safe adjustment regions for legged locomotion paths	10.1109/ichr.2010.5686829	2010	Chestnutty	9	0.616363	0.986294		task5import
W1975579640	Segmental, Synaptic Actions of Commissural Interneurons in the Mouse Spinal Cord	10.1523/jneurosci.1618-07.2007	2007	Quinlan	132	0.498294	0.500511	2	rest383
W2075367659	The role of Renshaw cells in locomotion: antagonism of their excitation from motor axon collaterals with intravenous mec	10.1007/bf00236206	1987	Noga	98	0.497570	0.502495	2	rest383
W1556929283	A Gradient Rule for the Plasticity of a Neuron’s Intrinsic Excitability	10.1007/11550822_11	2005	Hutchison	134	0.650333	0.640949	10	task5import
W2029407275	Combining series elastic actuation and magneto-rheological damping for the control of agile locomotion	10.1016/j.robot.2011.06.006	2011	Garcia	61	0.506202	0.517209	5	task5import
W1568832828	Organization of common synaptic drive to motoneurones during fictive locomotion in the spinal cat	10.1113/jphysiol.2005.091744	2005	Nielsen	30	0.502179	0.498389	4	demo50
W2773217643	Distributed force feedback in the Spinal Cord and the regulation of limb mechanics	10.1152/jn.00216.2017	2018	Nichols	100	0.502492	0.506280	3	originals99
W2035062891	Further studies of static and dynamic fusimotor fibres	10.1113/jphysiol.1964.sp007477	1964	Crowe	198	0.503932	0.493403	6	task5import
W1985117931	Reliability and stochastic synchronization in type I vs. type II neural oscillators	10.1016/j.neucom.2006.10.075	2007	Galán	26	0.592170	0.991457		task5import
W1514261135	The effective neural drive to muscles is the common synaptic input to motor neurons	10.1113/jphysiol.2014.273581	2014	Farina	281	0.527090	0.495033	1	task5import
W4385461623	Distinct roles of spinal commissural interneurons in transmission of contralateral sensory information	10.1016/j.cub.2023.07.014	2023	Laflamme	20	0.497355	0.501512	2	digest20
W2028993729	Human hip–ankle coordination emerging from multisensory feedback control	10.1016/j.humov.2014.07.004	2014	Hettich	68	0.512281	0.514657	5	task5import
W2919115771	Deep learning	10.1038/nature14539	2015	LeCun	84638	0.706062	0.421752	13	task5import
W3126384063	Cutaneous inputs from perineal region facilitate spinal locomotor activity and modulate cutaneous reflexes from the foot	10.1002/jnr.24791	2021	Merlet	13	0.498841	0.505511	4	rest383
W2122107405	Central pattern generators and the control of rhythmic movements	10.1016/s0960-9822(01)00581-4	2001	Marder	1275	0.504050	0.500038	1	rest383
W2092114155	Inhibition of flexor burst generation by loading ankle extensor muscles in walking cats	10.1016/0006-8993(80)90206-1	1980	Duysens	544	0.502242	0.504239	3	originals99
W2115162941	Sensory Systems in the Control of Movement	10.1002/cphy.c100086	2012	Procházka	97	0.503917	0.503241	3	rest383
W2069772011	Attitude and Altitude Controller Design for Quad-Rotor Type MAVs	10.1155/2013/587098	2013	Wang	19	0.567751	0.995417		task5import
W2397793654	Neuromusculoskeletal Modeling for the Adaptive Control of Posture During Locomotion	10.1007/978-1-4939-3267-2_8	2016	Aoi	5	0.504839	0.504198	3	rest383
W2087274355	Motor neurons and the generation of spinal motor neurons diversity	10.3389/fncel.2014.00293	2014	Stifani	366	0.492744	0.504825	2	task5import
W81724775	Sensory Influences on Interlimb Coordination During Gait	10.1007/978-1-4419-9056-3_1	2004	Duysens	10	0.501821	0.505802	3	demo50
W4384663368	Locomotor pattern generation and descending control: a historical perspective	10.1152/jn.00204.2023	2023	Dubuc	26	0.500421	0.502056	4	rest383
W2056394399	Modelling of intersegmental coordination in the lamprey central pattern generator for locomotion	10.1016/0166-2236(92)90006-t	1992	Cohen	235	0.506059	0.497560	1	task5import
W2571134565	Bio-inspired Distributed Strain and Airflow Sensing for Small Unmanned Air Vehicle Flight Control	10.2514/6.2017-1487	2017	Araujo-Estrada	18	0.359227	0.409122	8	task5import
W1941953147	Spinal interneurons providing input to the final common path during locomotion	10.1016/b978-0-444-53613-6.00006-x	2010	Brownstone	87	0.499158	0.502574	2	demo50
W2501182170	Mechanical effort predicts the selection of ankle over hip strategies in nonstepping postural responses	10.1152/jn.00127.2016	2016	Afschrift	44	0.515327	0.514180	5	task5import
W2165499537	Differential origin of reticulospinal drive to motoneurons innervating trunk and hindlimb muscles in the mouse revealed 	10.1113/jphysiol.2008.158105	2008	Szokol	34	0.494127	0.498501	2	rest383
W7131822316	Human-inspired bipedal locomotion: from neuromechanics to mathematical modelling and robotic applications	10.1098/rsif.2025.0662	2026	Koseki	1	0.503985	0.501062	1	task5import
W2101864862	Enhancement and Resetting of Locomotor Activity by Muscle Afferentsa	10.1111/j.1749-6632.1998.tb09050.x	1998	Pearson	140	0.501731	0.506334	3	rest383
